@relation 'dataset_feat_message-weka.filters.unsupervised.attribute.Remove-R3,5,7,11'

@attribute comm numeric
@attribute adev numeric
@attribute exp numeric
@attribute modd numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute label {clean,defective}

@data
4,4,9,4,4678,1503,169,defective
1,1,9,1,1423,243,9,clean
16,16,6,23,4657,1475,343,defective
1,1,217,1,3960,1263,31,clean
1,1,3474,2,4582,1491,18,clean
1,1,536,1,4867,1606,67,clean
1,1,457650,1,4961,1604,675,clean
1,1,217,1,3960,1263,31,clean
1,1,3474,2,4582,1491,18,clean
1,1,457650,1,4961,1604,675,clean
1,1,1,1,6980,2065,1,clean
1,1,9,1,7502,2252,3,clean
1,1,230878,1,4746,1823,479,clean
1,1,4,1,1020,173,2,clean
1,1,41800,1,2925,502,200,clean
1,1,77,2,6095,2309,7,clean
1,1,24,1,7047,2690,8,clean
7,7,4752,12,3796,1453,863,clean
2,2,1,2,2383,623,1,clean
1,1,91,1,945,130,13,clean
1,1,21,1,17109,4412,7,clean
2,2,31,2,3399,758,16,clean
4,4,196,6,6792,1746,2286,defective
7,7,680,15,4237,1265,19,clean
1,1,848,1,3855,781,424,clean
3,3,132888,3,5059,1254,200,clean
1,1,7,1,108,0,7,clean
1,1,8,1,4328,1397,8,clean
2,2,30,2,7147,2339,6,clean
1,1,217,4,4648,1394,7,clean
8,8,22018,13,3313,1026,535,clean
1,1,4,1,2428,540,4,clean
1,1,154,1,2531,575,77,clean
2,2,100,2,2821,638,13,clean
2,2,1564,4,2945,1191,1022,defective
1,1,59792,1,5613,1280,148,clean
4,4,12267,4,5738,1263,182,clean
1,1,380,1,2437,562,20,clean
1,1,5712,1,2598,597,119,defective
2,2,27,2,2593,593,3,clean
6,6,60,6,3174,959,54,clean
6,6,4,6,2497,706,237,clean
1,1,150,1,1974,680,15,clean
1,1,3,1,15843,4031,1,clean
1,1,1804,1,16624,4301,22,clean
1,1,11918972,2,8201,2302,6718,defective
1,1,6,2,8520,2395,3,clean
3,3,7755,5,3699,1125,151,clean
1,1,3584,1,1003,300,128,clean
1,1,6890,1,963,300,65,clean
1,1,13108,1,981,302,113,clean
1,1,3584,1,1003,300,128,clean
1,1,13108,2,981,302,113,clean
1,1,56,1,3952,1260,14,clean
1,1,10,1,490,81,10,clean
2,2,4,4,1604,393,17,clean
2,2,1353,7,2469,614,3,clean
1,1,56,4,1030,315,8,clean
1,1,3249,3,56,0,56,clean
1,1,4,1,56,0,4,clean
1,1,92,1,4949,1613,4,clean
1,1,220,1,12,0,22,clean
1,1,166,1,0,0,0,clean
1,1,3,1,12,0,3,clean
1,1,324,2,14,0,26,clean
1,1,220,1,12,0,22,clean
1,1,324,1,17,0,18,clean
1,1,220,1,12,0,22,clean
2,2,1961,3,17,0,14,clean
1,1,324,1,17,0,18,clean
1,1,220,1,12,0,22,clean
1,1,166,1,0,0,0,clean
1,1,324,1,17,0,18,clean
1,1,3584,2,1003,300,128,clean
1,1,13108,1,981,302,113,clean
1,1,41,1,2759,797,1,clean
1,1,49,1,2060,421,7,clean
1,1,6,1,4382,1038,3,clean
4,4,32,14,2523,628,22,clean
1,1,4,1,1020,173,2,clean
1,1,3477,1,1039,172,57,clean
1,1,81,1,1020,173,9,clean
1,1,176,1,4028,1285,22,clean
1,1,11,1,4502,1441,11,clean
2,2,35,3,4948,1606,452,clean
1,1,21,1,3062,694,21,clean
1,1,4,1,205,47,2,clean
1,1,80,2,2131,591,3,clean
1,1,1,1,2,0,1,clean
1,1,8,1,55,0,8,clean
1,1,3025,1,55,0,55,clean
1,1,11,1,2432,542,11,clean
1,1,77672,2,2948,1356,2044,defective
2,2,12267,3,5781,1270,76,clean
1,1,220,1,12,0,22,clean
1,1,324,1,17,0,18,clean
1,1,17732,1,3575,743,124,clean
1,1,132888,1,4068,838,588,clean
1,1,487830,1,4066,827,690,clean
1,1,5,1,57,0,5,clean
1,1,21,1,4221,1356,0,clean
1,1,3249,1,57,0,57,clean
1,1,19,1,4636,1511,19,clean
1,1,457650,1,4961,1604,675,clean
1,1,220,2,12,0,22,clean
1,1,166,1,0,0,0,clean
1,1,1961,1,20,0,37,clean
1,1,324,2,18,0,31,clean
2,2,1272,2,3943,1258,38,clean
2,2,5,2,126,23,0,clean
1,1,28,1,4325,1396,4,clean
3,3,22,4,2261,723,44,clean
3,3,3654,3,3322,1074,267,clean
1,1,13,1,3941,1258,13,clean
1,1,24,1,2247,768,6,clean
10,10,27930,10,1874,573,67,clean
4,4,1,4,1841,505,18,clean
1,1,784,6,3059,886,15,clean
1,1,42,1,2468,554,14,clean
1,1,77672,2,2948,1356,2044,defective
1,1,298660,1,5719,1273,548,clean
2,2,1272,4,3943,1258,38,clean
1,1,266,1,4170,1327,14,clean
1,1,186,1,47,0,31,clean
3,3,1,7,4650,1316,9,clean
2,2,6,2,3111,733,2,clean
1,1,28,1,6239,2039,4,clean
1,1,14,20,3700,940,2,clean
1,1,217,1,3960,1263,31,clean
1,1,3474,2,4582,1491,18,clean
1,1,457650,1,4961,1604,675,clean
1,1,6,1,3932,1254,6,clean
1,1,12,1,3101,730,6,clean
1,1,17,1,241,0,1,clean
1,1,9801,1,864,233,99,clean
7,7,6,7,3558,1083,4,clean
5,5,348,6,4958,1611,37,defective
28,28,868,31,4337,1372,89,defective
6,6,3,9,6490,1923,17,clean
36,36,72,52,5216,1548,305,defective
31,31,1,38,4040,1285,137,defective
54,54,13,91,3605,1065,421,defective
1,1,27,1,4727,1447,9,clean
1,1,3,1,4327,1416,3,clean
1,1,8,1,3288,1134,4,clean
2,2,1650,2,4959,1764,40,clean
4,4,15964,4,4615,1565,16,clean
6,6,10,6,4825,1643,10,defective
8,8,171810,13,3566,1169,342,clean
4,4,1272,5,2289,679,18,clean
3,3,48,3,8009,2212,61,clean
7,7,3,9,5682,1528,63,defective
6,6,444,14,3923,1162,11,defective
14,14,21,31,4806,1429,485,defective
11,11,4,13,3411,1090,42,defective
28,28,293085,56,3152,933,683,clean
1,1,4,1,2169,732,4,clean
1,1,144648,1,7144,2110,392,defective
2,2,4,2,2386,784,8,clean
2,2,10,2,2447,863,11,clean
3,3,201552,5,4571,1405,916,clean
1,1,6,1,3961,1264,3,clean
2,2,89,3,14973,0,5831,defective
1,1,27882880,1,10754,224,3040,defective
2,2,43,2,6121,77,272,clean
5,5,747,5,7751,97,53,clean
2,2,60,2,146,3,215,clean
5,5,142,9,531,76,38,clean
1,1,4,1,204,47,0,clean
1,1,4,1,197,47,4,clean
1,1,6,1,3961,1264,6,clean
1,1,457650,1,4961,1604,675,clean
1,1,52,1,14,0,13,clean
2,2,336,3,1965,504,20,clean
3,3,901,3,342,48,320,clean
3,3,1075,3,4499,1202,38,clean
5,5,270,5,404,93,50,clean
1,1,8,1,500,172,4,clean
1,1,5,1,48,0,0,clean
3,3,196,3,292,75,21,clean
1,1,1,1,14,0,1,clean
4,4,81,5,313,46,19,clean
1,1,64951728,1,15237,0,8702,defective
1,1,27882880,1,10754,224,3040,defective
1,1,4,1,10957,2784,2,clean
3,3,56,4,6604,1668,44,defective
2,2,5,2,550,57,9,clean
1,1,96,2,5805,1330,12,clean
4,4,16,5,3417,767,246,clean
7,7,10,8,3043,973,38,defective
4,4,27,4,4364,1274,229,defective
8,8,798,14,5648,1548,12,clean
15,15,54,17,4956,1480,854,defective
7,7,25596,7,5018,1501,30,defective
35,35,16686,62,3932,1178,488,defective
1,1,9,1,226,0,9,clean
1,1,469221,1,310,0,683,clean
1,1,4,2,3218,728,2,clean
1,1,469221,1,310,0,683,clean
1,1,4,2,3218,728,2,clean
1,1,5,1,272,0,5,clean
1,1,24,1,282,0,3,clean
1,1,469221,1,310,0,683,clean
1,1,4,2,3218,728,2,clean
1,1,1,1,6350,2371,1,clean
2,2,144648,3,8250,2204,150,defective
4,4,8,5,8083,1919,2712,defective
6,6,7,7,6354,2051,9,clean
16,16,201552,22,4318,1407,525,defective
1,1,5712,1,2598,597,119,defective
2,2,36,2,1602,378,133,defective
12,12,6,16,3285,1067,306,defective
12,12,4,18,4679,1571,997,defective
5,5,16,7,2760,976,381,defective
15,15,682,20,3821,1305,422,defective
1,1,77,1,4107,846,77,defective
2,2,50576,2,2390,580,122,defective
1,1,30,1,3396,1092,2,clean
3,3,9,5,2654,758,10,clean
4,4,196,16,3336,1371,6,clean
1,1,74,1,1623,413,37,clean
2,2,1736,2,4284,1378,31,clean
2,2,10368,2,6204,2350,78,clean
4,4,144648,4,4166,1106,321,defective
2,2,18,2,6252,1885,18,clean
12,12,9,13,5868,1646,1078,defective
6,6,66,7,5846,1937,82,clean
29,29,16,45,3810,1200,391,clean
1,1,140,1,3824,1029,20,clean
2,2,14362,2,11391,3281,43,clean
6,6,35,8,4688,1483,15,clean
10,10,92,12,6714,2028,1250,defective
8,8,1,9,4921,1625,7,clean
13,13,3,27,4722,1406,163,defective
1,1,54,4,5616,1144,19,clean
3,3,144648,4,7134,1519,127,defective
8,8,80,8,4065,1240,30,defective
11,11,25,13,6688,1495,1144,defective
3,3,10,3,7448,2191,10,clean
12,12,341,35,3711,1127,358,defective
2,2,88,2,6281,2361,6,clean
4,4,15,5,5562,1890,81,defective
3,3,180,3,6523,2429,11,clean
11,11,32,14,6332,2087,997,defective
16,16,5092,18,3963,1221,250,defective
32,32,192,39,4344,1450,452,defective
1,1,12,1,4452,1378,4,clean
7,7,144648,7,8130,2399,105,defective
4,4,1782,9,6235,2121,45,clean
11,11,32,12,6319,1977,1205,defective
3,3,121,4,5835,1994,4,clean
17,17,484,41,3925,1181,465,defective
1,1,240,1,7004,2080,10,clean
21,21,144648,45,3628,1045,66,defective
5,5,4,5,6770,1906,97,clean
23,23,1,35,4969,1309,461,defective
5,5,1,5,5561,1600,94,clean
33,33,77,46,4777,1380,395,defective
3,3,10,3,3965,556,5,clean
10,10,8,12,7724,1897,55,defective
3,3,744,4,3735,1136,38,clean
8,8,90,9,7880,2172,1599,defective
8,8,16,8,4271,1340,26,defective
24,24,201552,32,2596,757,277,clean
3,3,24,3,3377,1003,6,clean
2,2,1,2,1966,544,4,clean
2,2,51,2,3434,1105,11,clean
6,6,9,16,7258,1977,12,defective
2,2,12,2,10126,2787,450,clean
1,1,144648,1,7144,2110,392,defective
6,6,1,6,10945,3037,47,clean
8,8,462,9,7372,2042,1568,defective
2,2,160,2,6286,2022,18,clean
13,13,201552,17,4910,1551,802,defective
2,2,4,2,1773,609,4,clean
3,3,144648,3,3846,1160,147,defective
1,1,3800,1,3412,1096,76,clean
7,7,13,10,5029,1615,1374,defective
1,1,12,1,6904,2607,3,clean
8,8,201552,25,5151,1654,23,clean
1,1,20,1,4758,1465,4,clean
1,1,9,4,4710,1507,1,clean
5,5,10005,6,4404,1123,234,defective
13,13,39,16,5222,1259,490,defective
19,19,210,21,11727,2954,148,defective
53,53,155,62,13659,3712,312,defective
9,9,112710,9,8225,2267,108,defective
79,79,32,88,8115,2197,126,defective
1,1,3,1,2389,479,3,clean
2,2,100,3,5505,1534,4482,defective
1,1,3819,2,1893,595,67,clean
5,5,2208,7,1594,373,356,clean
2,2,182,2,9041,2397,14,clean
2,2,836,6,4770,1149,15,clean
1,1,3,1,2338,806,3,clean
5,5,9,11,5728,1431,1530,defective
3,3,12,4,4035,1084,6,clean
6,6,4511,7,2492,609,221,clean
2,2,182,3,2358,707,57,defective
15,15,192,32,3746,1073,50,defective
13,13,64,15,3152,1029,21,defective
20,20,2,42,2214,561,480,defective
6,6,408,10,1723,495,17,clean
28,28,5,45,2517,777,201,defective
4,4,9,6,2256,661,18,clean
4,4,52,9,2235,569,152,defective
5,5,35,5,3324,939,146,defective
29,29,9,50,2781,754,655,defective
6,6,88509,9,3368,1028,42,clean
8,8,44,29,2851,764,17,clean
1,1,534,1,4246,1318,178,defective
2,2,10,3,2827,918,4,clean
1,1,6,1,1269,398,6,clean
11,11,5,13,6067,1752,1110,defective
7,7,15,8,6030,1798,32,clean
14,14,168921,16,4279,1193,509,defective
1,1,88,3,5563,1975,5,clean
2,2,4,6,5187,1702,86,defective
14,14,4,18,4836,1335,756,defective
17,17,201552,20,3768,1157,496,defective
1,1,1458,1,4140,1314,162,clean
2,2,11,2,3950,1068,42,clean
3,3,80,4,6344,1869,3364,defective
5,5,408,11,3827,1172,353,clean
1,1,96876,1,16480,4243,897,clean
1,1,10,1,3639,957,5,clean
6,6,7,7,4677,1150,28,clean
4,4,80,6,5618,1664,2253,defective
1,1,1125,1,4011,1152,25,clean
6,6,1,12,4658,1379,379,clean
2,2,6600,2,8554,2186,453,clean
3,3,38,3,7735,2019,22,clean
5,5,80,6,5616,1668,2271,defective
2,2,12,2,4161,1210,8,clean
3,3,1,9,4020,1014,175,clean
1,1,48,1,4795,1474,12,clean
9,9,2,12,2810,814,73,defective
8,8,9,8,3132,933,40,defective
9,9,7426,10,4933,1487,1385,defective
9,9,216,10,3909,1177,67,defective
21,21,224,26,4152,1184,502,defective
6,6,1,6,4195,1387,34,defective
11,11,10,44,3996,1242,8,clean
3,3,6,4,4857,907,5,clean
22,22,3140,45,4989,1540,438,defective
14,14,1,17,5528,1875,248,defective
47,47,1,63,3940,1224,369,defective
1,1,85,1,2,0,17,clean
1,1,8,1,2,0,8,clean
1,1,8,1,2,0,8,clean
7,7,40,8,2,0,3,clean
3,3,16,3,2,0,2,clean
15,15,7,15,103,10,11,clean
1,1,4,1,55,0,2,clean
1,1,80,1,101,0,10,clean
2,2,3,2,9882,2514,5,clean
9,9,35,13,5679,1544,1362,defective
1,1,88,1,738,139,4,clean
8,8,2,10,2529,507,89,clean
1,1,50576,1,3836,1031,232,defective
1,1,16,1,4136,1108,8,clean
3,3,3,4,6653,1714,14,clean
4,4,625,6,7658,2051,2280,defective
1,1,492,1,4058,1141,41,clean
5,5,2,8,3454,934,655,clean
2,2,484,10,5388,1676,17,clean
2,2,144648,2,6842,2304,215,defective
3,3,1681,5,6713,1598,60,defective
12,12,8260,15,7808,2263,1892,defective
9,9,3,14,5160,1707,20,defective
31,31,6,42,4940,1494,464,defective
2,2,3,3,6715,1697,81,defective
5,5,480,6,5692,1367,91,defective
3,3,1,3,17439,4508,14,clean
11,11,104,12,7326,2184,1178,defective
2,2,6579,3,7077,2490,48,clean
20,20,201552,27,5048,1514,834,defective
3,3,1458,4,6347,1750,307,clean
2,2,6,2,9455,2337,14,clean
2,2,2500,3,6961,2010,4495,defective
4,4,1,6,5596,1570,122,clean
1,1,40,1,2536,590,20,clean
10,10,442,13,6078,1851,46,defective
7,7,1292,7,3863,1531,62,defective
11,11,24,15,6033,1664,921,defective
11,11,869,21,5646,1752,20,defective
48,48,868,77,4393,1354,344,defective
1,1,2,1,7382,138,2,clean
4,4,196,5,3024,319,6,clean
6,6,42,6,7550,1512,20,defective
10,10,20,13,7356,780,1173,defective
4,4,66,4,6306,2248,18,clean
4,4,63666,12,5157,1490,38,defective
1,1,168,1,4429,1369,21,clean
1,1,5063,1,4448,1373,83,clean
1,1,18,1,6310,2303,18,clean
7,7,14,11,6544,1977,1244,defective
1,1,64,1,5252,1667,8,clean
3,3,4,6,6596,1917,3,clean
3,3,90,4,8407,2593,228,clean
3,3,1241,4,6405,2394,62,clean
3,3,360,3,6669,2496,24,clean
10,10,6,11,6415,2184,1264,defective
5,5,256,6,5107,1727,7,clean
2,2,177,15,4991,1688,6,clean
1,1,176,2,4028,1285,22,clean
3,3,12,3,2139,671,28,clean
5,5,442,5,2663,841,24,clean
3,3,2500,4,5740,1692,3404,defective
2,2,1144,2,7060,2046,28,defective
9,9,17161,13,3354,940,610,defective
2,2,342,2,3995,1274,20,clean
6,6,12,6,3226,1029,12,clean
2,2,24,2,2076,724,16,clean
16,16,54,18,4243,1253,776,defective
1,1,312,1,4734,1569,26,clean
8,8,24,12,3372,1053,655,clean
2,2,50576,2,3834,1031,121,defective
1,1,2607,2,2362,654,1303,clean
1,1,22,1,6205,2015,22,clean
1,1,138,1,6525,2153,69,clean
1,1,1037,1,6663,2187,61,clean
1,1,29029,1,6752,2208,143,clean
1,1,131140,1,6785,2252,395,clean
2,2,22018,2,5127,1706,131,clean
1,1,12,1,6218,2023,12,clean
3,3,989,3,3461,1062,289,defective
4,4,348,4,5275,1613,61,clean
7,7,9,9,7333,2149,1502,defective
3,3,88509,3,6023,1902,207,clean
6,6,4,7,3805,1123,593,defective
1,1,18,1,7383,138,6,clean
1,1,760,1,7822,138,19,clean
1,1,18769,1,8781,3116,137,defective
1,1,12,4,4314,1383,22,clean
3,3,5,3,1634,446,276,defective
3,3,3,6,5054,1619,2,clean
1,1,6,1,3961,1264,3,clean
1,1,11,1,4832,1595,0,clean
1,1,457650,1,4961,1604,675,clean
1,1,96876,1,16480,4243,897,clean
2,2,46,2,17029,4379,32,defective
8,8,160,10,8064,2148,1420,defective
1,1,36,1,9457,2564,12,clean
7,7,100,10,5340,1428,131,defective
1,1,9,1,226,0,9,clean
1,1,3249,1,57,0,57,clean
1,1,469221,1,310,0,683,clean
1,1,8,1,389,0,8,clean
1,1,4,1,395,0,2,clean
4,4,4,4,403,0,2,clean
7,7,4,7,426,0,7,clean
5,5,231,9,467,0,141,clean
2,2,5712,2,1729,402,59,defective
3,3,28600,4,2721,648,135,defective
2,2,176,3,2748,655,5,clean
1,1,1112,1,0,654,0,clean
1,1,132888,1,4068,838,588,clean
1,1,487830,1,4066,827,690,clean
1,1,91,1,945,130,13,clean
1,1,144648,1,7144,2110,392,defective
7,7,196,18,3125,861,8,clean
1,1,8,1,0,0,4,clean
1,1,16,1,6630,2179,16,clean
5,5,5,5,1569,475,3,clean
3,3,35,4,3599,1005,78,clean
3,3,14,3,5810,1773,12,clean
55,55,784,152,3845,1078,325,defective
2,2,2,2,1811,301,8,clean
1,1,397814,1,2212,328,898,defective
1,1,31,1,2574,384,31,clean
1,1,28512,2,2644,406,264,clean
1,1,64951728,1,15237,0,8702,defective
2,2,266352,2,13070,171,290,clean
1,1,3,1,10,0,3,clean
2,2,96,2,707,128,83,defective
2,2,540,2,828,149,26,clean
1,1,52,1,14,0,13,clean
1,1,52,1,14,0,13,clean
1,1,7533,1,1962,350,93,clean
2,2,3,3,6297,1560,21,clean
1,1,11918972,2,8201,2302,6718,defective
1,1,477,1,9444,2567,53,clean
2,2,99,3,840,135,54,clean
1,1,1,1,11,0,1,clean
1,1,3,1,233,0,3,clean
3,3,275,4,2107,34,9,defective
5,5,5,5,1733,55,5,defective
4,4,15376,4,3686,1200,168,defective
2,2,2,2,7382,138,4,clean
1,1,2,1,7544,138,2,clean
1,1,9,1,7747,138,3,clean
2,2,24336,2,5306,350,149,defective
1,1,2296,1,8540,3000,28,clean
5,5,4,5,5811,2052,7,clean
1,1,5712,1,2598,597,119,defective
5,5,26,8,3201,850,49,defective
1,1,70,2,1826,606,20,clean
2,2,1,2,922,189,17,clean
2,2,40,2,2149,695,5,clean
8,8,12,15,2440,778,342,clean
1,1,10,1,114,28,5,clean
4,4,20,4,3792,1027,59,clean
4,4,2,4,4523,1233,16,clean
6,6,88509,6,4887,1159,137,clean
6,6,684,10,4736,1160,24,clean
1,1,72,1,7408,138,6,clean
1,1,50576,1,3836,1031,232,defective
1,1,2607,2,2362,654,1303,clean
1,1,108,1,5975,1966,12,clean
1,1,18,2,5669,1784,3,clean
1,1,132888,1,4068,838,588,clean
1,1,32,1,818,105,32,clean
1,1,24,1,861,111,8,clean
1,1,10,1,855,115,10,clean
2,2,396,2,1024,146,75,clean
1,1,10379,1,1574,402,107,defective
1,1,128,1,1723,437,8,clean
1,1,50,1,1739,447,5,clean
4,4,1296,4,2995,898,35,clean
5,5,90,5,6453,2195,18,defective
5,5,11,6,3056,1035,662,clean
2,2,493,2,7061,1765,16,defective
1,1,4,1,3458,809,0,clean
1,1,6749,1,4658,1194,6749,defective
2,2,192282,6,3846,990,631,clean
1,1,348,1,6150,1992,29,clean
1,1,65448,1,6667,2212,216,clean
2,2,1,2,4310,1473,265,clean
1,1,64951728,1,15237,0,8702,defective
1,1,15,1,14,0,0,clean
1,1,64951728,1,15237,0,8702,defective
1,1,34,2,6167,2004,34,clean
1,1,3,2,5367,1849,2,clean
2,2,6,3,4850,1646,177,clean
1,1,32,1,818,105,32,clean
1,1,12996,2,1187,177,114,clean
1,1,24,1,1216,178,24,clean
1,1,34,1,6167,2004,34,clean
3,3,11918972,4,6100,1881,3382,defective
3,3,1,5,6703,1915,4,clean
1,1,13,1,3976,1274,13,clean
1,1,72,1,549,0,12,clean
2,2,60,2,4396,1424,91,clean
6,6,25,9,3976,1253,82,clean
1,1,1458,1,4140,1314,162,clean
1,1,525,1,4733,1565,35,clean
2,2,1,2,4960,1603,338,clean
1,1,64951728,1,15237,0,8702,defective
1,1,13,1,3976,1274,13,clean
1,1,457650,1,4961,1604,675,clean
1,1,1458,1,4140,1314,162,clean
1,1,1458,1,4140,1314,162,clean
1,1,6,1,3976,1274,3,clean
1,1,4,1,4233,1359,2,clean
1,1,6,1,3976,1274,3,clean
1,1,457650,1,4961,1604,675,clean
3,3,714,3,7389,138,17,clean
1,1,144,1,8458,2997,12,clean
2,2,2550,3,5217,1871,301,clean
1,1,64951728,1,15237,0,8702,defective
1,1,6,2,1241,204,70,defective
15,15,2400,16,1901,493,140,defective
1,1,8,1,2307,645,4,defective
2,2,100395,2,1965,343,244,clean
1,1,8,1,2472,694,0,clean
6,6,20,7,2286,497,230,clean
1,1,12,2,6213,2357,12,clean
1,1,196,1,238,0,14,clean
1,1,30057,1,7313,2793,233,clean
3,3,17640,7,4387,1577,28,clean
1,1,132888,1,4068,838,588,clean
2,2,1,2,4018,819,2,clean
5,5,1175,5,3972,812,141,defective
2,2,22,2,4027,818,345,clean
1,1,91,2,3687,1296,13,clean
1,1,3086,1,0,1296,0,clean
6,6,33,9,3557,1136,235,clean
1,1,3520,1,6240,2038,80,clean
2,2,782,2,5314,1628,40,clean
2,2,29029,2,6743,2222,76,clean
9,9,22018,18,3636,1039,547,clean
1,1,91,2,3687,1296,13,clean
1,1,348,2,6673,2180,6,clean
1,1,705,1,6659,2208,15,clean
1,1,1,1,6753,2241,1,clean
1,1,33,4,4614,1538,2,clean
1,1,348,2,6150,1992,29,clean
1,1,10,1,114,28,5,clean
1,1,37,1,87,22,0,clean
1,1,720,1,86,22,24,clean
1,1,342,1,3962,1264,19,clean
1,1,640,1,4394,1419,64,clean
1,1,2500,1,4482,1426,50,clean
1,1,6885,1,4943,1618,153,clean
2,2,38,2,4942,1608,338,clean
1,1,7,1,100,24,7,clean
1,1,184,1,0,24,0,clean
1,1,20,1,4109,1126,5,clean
2,2,1620,2,4203,1056,73,clean
1,1,324,1,4546,1050,18,clean
2,2,2,3,4856,1090,59,clean
1,1,9,1,4972,1104,0,clean
1,1,1458,1,4140,1314,162,clean
1,1,384,1,4224,1356,64,clean
1,1,3,1,17308,4471,3,clean
5,5,9,7,7483,2061,2299,defective
1,1,19,1,4636,1511,19,clean
6,6,2,6,3600,943,311,clean
1,1,96876,1,16480,4243,897,clean
3,3,221841,4,13749,3732,3489,defective
1,1,6,1,9632,2588,0,clean
2,2,91,2,1531,308,6,clean
4,4,4,4,1743,401,206,clean
2,2,2254,9,3071,1344,7,clean
4,4,10379,5,2240,659,56,defective
7,7,1804,7,6632,1770,56,defective
4,4,1,4,1650,404,11,clean
40,40,396,56,3143,833,713,defective
20,20,59792,28,3471,923,26,clean
9,9,64,24,4532,1241,55,defective
3,3,413,3,6468,1673,322,clean
19,19,9,21,3715,1092,46,defective
12,12,540,16,4319,1139,33,defective
33,33,533,63,3373,945,339,defective
55,55,4,83,2748,784,140,defective
20,20,33,69,4084,1136,35,defective
1,1,5,1,1031,174,5,clean
1,1,3477,2,1039,172,57,clean
4,4,26334,5,602,110,630,defective
1,1,143,2,0,334,0,clean
2,2,1156,2,983,229,63,clean
2,2,1032,2,864,112,22,clean
1,1,6,1,1974,357,6,clean
1,1,22820,1,831,128,140,clean
2,2,2796,2,1830,334,1403,defective
1,1,24215,2,1002,150,145,clean
1,1,2796,1,1848,334,2796,defective
1,1,440,1,752,113,55,clean
1,1,5,1,991,154,0,clean
1,1,22820,1,831,128,140,clean
1,1,585,2,4169,1327,39,clean
1,1,14,1,680,122,14,clean
3,3,540,3,826,149,12,clean
6,6,240,6,1117,275,167,defective
5,5,6845,8,2216,594,46,clean
2,2,2756,3,3378,847,28,clean
2,2,6,2,1893,345,8,defective
1,1,22820,2,916,139,142,clean
1,1,22148,1,1867,522,49,clean
1,1,1474998,1,1816,0,1218,clean
1,1,5,1,556,0,5,clean
1,1,1456,1,2246,477,52,clean
1,1,10,3,1046,157,2,clean
1,1,144648,1,7144,2110,392,defective
1,1,9,1,8508,2551,1,clean
2,2,581,2,474,34,315,defective
1,1,989,1,6283,2056,43,clean
2,2,10,10,5025,1618,4,clean
1,1,3206,2,4328,1287,1603,clean
1,1,1,1,1061,0,1,clean
2,2,555450,2,1627,0,530,clean
2,2,1368,2,1737,0,594,clean
2,2,9,2,550,0,2,clean
2,2,100,3,557,0,7,clean
4,4,5,4,572,0,1,clean
7,7,1,9,422,0,93,clean
3,3,10,5,4117,1011,336,defective
1,1,227402,1,1516,270,878,defective
1,1,11918972,2,8201,2302,6718,defective
3,3,25,3,1936,238,2,clean
3,3,397814,3,7138,1674,303,defective
2,2,1521,2,2457,371,213,defective
4,4,28512,6,4506,1038,2331,defective
2,2,64,2,2644,401,134,clean
2,2,30,2,8928,2242,29,clean
4,4,3,5,3845,1000,2748,defective
1,1,477,1,9444,2567,53,clean
2,2,64,2,1216,178,6,clean
1,1,30,1,16993,4373,15,clean
4,4,8,4,1023,137,9,clean
3,3,31,4,4512,1215,3367,defective
3,3,477,3,3710,949,22,clean
2,2,49,2,838,133,73,clean
2,2,30,4,5327,1292,881,defective
3,3,6,3,1161,166,6,clean
2,2,4,3,5789,1583,4480,defective
3,3,477,3,3808,959,23,clean
2,2,25,2,1000,152,75,clean
2,2,14,2,710,128,84,defective
2,2,180,2,827,149,22,clean
4,4,90,5,3841,1020,2692,defective
1,1,288,1,1015,175,18,clean
3,3,1,4,9820,2619,22,clean
6,6,1,6,6376,1639,638,defective
20,20,9,24,8368,2219,642,defective
2,2,145,2,7997,2356,17,clean
22,22,49,37,4091,1287,1058,clean
1,1,1782,2,6421,2106,54,clean
1,1,11322,1,5826,1778,111,defective
4,4,2,5,3351,1045,787,clean
1,1,8,1,6439,2116,8,clean
2,2,1,2,2655,619,7,clean
2,2,39,2,4262,1369,10,clean
12,12,22,16,2402,685,126,defective
1,1,457650,1,4961,1604,675,clean
1,1,8,1,6439,2116,8,clean
1,1,8,1,6439,2116,8,clean
2,2,2796,2,1830,334,1403,defective
1,1,30,1,1259,181,10,clean
1,1,70,1,2,0,14,clean
2,2,68,2,2,0,13,clean
2,2,4,2,2,0,3,clean
6,6,7,6,256,25,25,clean
5,5,480,6,6155,1315,80,defective
2,2,30,2,2944,849,20,clean
13,13,20,18,5908,1739,1782,defective
8,8,627,14,4983,1587,19,clean
16,16,28,25,4190,1257,569,defective
1,1,690,3,8362,1470,52,defective
2,2,216,3,7152,2290,63,clean
1,1,50,1,1616,0,2,clean
4,4,63666,5,4752,1502,751,defective
3,3,315,3,3267,769,181,defective
1,1,5,1,17506,4529,5,clean
8,8,1880,9,9143,2281,1559,defective
2,2,2,2,3825,1171,3,clean
5,5,1269,5,3655,981,572,clean
5,5,144648,5,3520,856,96,defective
4,4,156,5,5485,1914,9,defective
2,2,10000,2,6819,2565,53,clean
5,5,352,7,6918,2609,37,clean
13,13,201552,25,4160,1269,717,defective
24,24,93,71,5329,1708,39,defective
6,6,7,7,4930,1379,17,defective
25,25,3599,31,6633,2158,481,defective
21,21,3,31,5986,1982,20,clean
42,42,756,64,4888,1607,357,defective
