@relation dataset_evaluation_feat_message-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S1

@attribute revi numeric
@attribute refa numeric
@attribute bugf numeric
@attribute auth numeric
@attribute addl numeric
@attribute addm numeric
@attribute adda numeric
@attribute reml numeric
@attribute remm numeric
@attribute rema numeric
@attribute cchl numeric
@attribute cchm numeric
@attribute ccha numeric
@attribute maxc numeric
@attribute avgc numeric
@attribute aage numeric
@attribute wage numeric
@attribute label {clean,defective}

@data
1,0,0,1,260.743987,128.009603,133.552322,210.520059,105.929141,104.304989,59.615123,27.739854,33.008437,13.459454,2.742373,12.032313,13.231882,defective
1,0,0,1,235.807683,121.46885,116.036476,225.784599,113.200352,112.511426,5.374322,13.733449,4.774077,6.003363,13.341018,14.760414,17.566444,defective
1,0,0,1,242.427224,116.53205,109.248229,227.875679,113.304404,111.504001,6.382229,5.708428,2.163971,4.597479,2.4129,16.457792,16.029746,defective
1.68086,0.940678,0,1,256.092337,180.828359,141.759305,323.231203,271.370859,183.893364,-135.966808,-43.500619,-101.821722,1.378717,1.175979,13.750181,13.543776,defective
1,0,0,1,298.009913,171.319624,192.034423,413.340171,251.56317,253.780206,-65.462974,-105.591433,-102.930889,2,2,8.264189,5.933371,defective
1.826142,0.889226,0,1,272.486086,165.247108,99.410314,413.098787,264.981308,152.137103,-126.460817,-76.543768,-106.626459,1.147292,1.681098,15.151939,14.565663,defective
1,0,0.500035,1,170.979907,68.440097,57.580126,35.986676,16.540813,15.765576,136.706508,48.034578,63.756148,5.173449,4.377001,7.671462,10.88261,defective
3.29788,0.138523,0.960998,1.478893,194.999066,66.308805,42.780774,40.671077,9.437299,9.085738,138.765406,65.900249,42.254844,7.802653,6.547831,5.804206,6.843536,defective
1,0,0.633194,1,170.404049,65.895906,74.057681,34.312489,17.523273,16.819482,136.892296,55.374884,56.933844,4.020827,5.562582,8.134448,10.933659,defective
1,0,0.706084,1,24.794164,14.852112,15.280748,1.169871,1.827088,1.991056,18.124964,14.086392,14.732065,3.680954,2.247651,11.964813,12.584047,defective
1,0,1,1,24.977895,12.826476,12.528916,3.33403,1.305897,1.414339,22,11,11,4.030182,4.188238,10.359059,9.087238,defective
1.978316,0,0.136645,1,17.639548,9.773428,10.891186,2.705956,1.770116,1.850558,17.212839,10.446491,8.78752,3.287154,2.244353,10.422592,10.791739,defective
1,0,0,1,28.625294,25.350988,26.876506,8.5027,8.903915,7.331724,18,18,18,1.34735,1.747936,20.494154,20.512,defective
1,0,0,1,28.907502,26.785525,25.564302,8.047998,13.908686,11.480804,16.858622,17.72931,17.00244,1.649338,1.135463,21.195723,19.162689,defective
1,0,0,1,18.935501,24.788543,23.745729,6.797592,6.420723,2.11076,16.538127,16.026371,16.589855,1.975372,1.401662,23.008243,23.068653,defective
1,0,1,1,2.452165,2.977307,1.253198,3.953388,2.786007,4.642182,0,0,0,1.952152,1.495078,4.201844,3.254292,defective
1,0,1,1,5.214766,5.282794,5.435641,5,5,5,0.020029,0.788679,0.904072,1.894094,1.71844,0.322301,-0.213016,defective
1,0,1,1,5.318409,5.909664,5.32862,5,5,5,0.610487,0.018024,0.440668,1.401459,1.247605,-0.369504,-0.310038,defective
1,0,0.198566,1,43.313041,44.586565,45.397395,0.228843,0.269247,0.345582,42.100467,46.284689,42.787989,5.473576,3.81904,8.582763,7.678686,defective
1,0,0.720891,1,42.112833,45.229304,43.712179,1.478085,1.681405,1.000081,44.557629,42.450167,44.233083,1.31298,1.096576,9.137714,9.218428,defective
1,0,0.468068,1,43.069901,43.252809,43.455947,0.567714,0.537226,0.633739,41.368523,45.755912,44.599066,2.111837,2.243377,9.598287,8.30639,defective
1.482321,0,0.960012,1,633.043442,289.133353,261.852202,223.442772,111.6198,104.566943,464.095061,193.48008,163.334647,2,2,4.385348,4.881331,defective
1.819889,0,0.083745,1,567.939708,283.1283,260.388175,231.192121,114.595154,94.779389,391.256686,205.031058,160.145413,2,2,4.248843,3.716807,defective
1.408588,0,0.243023,1.583755,629.06395,218.950867,165.268019,231.114776,106.669846,107.249779,360.014253,149.315749,100.976583,2.4284,2,9.90789,4.878469,defective
1,0,0,1,1019.492285,987.874192,1026.063171,0,0,0,1030.954507,963.00214,969.70178,5.190406,9.656241,17.678077,16.703873,defective
1,0,0,1,851.593234,930.475839,876.036793,0,0,0,861.588225,856.081692,907.434692,8.151524,9.653204,81.157273,22.871796,defective
1,0,0,1,1002.552133,975.629,1003.606062,0,0,0,971.995094,1047.022196,1041.652096,7.438694,7.450727,12.18464,14.971194,defective
2,0,0.17143,1.169992,57.2922,7.25691,18.859557,4,4,1,53.33069,24.852027,17.487663,2,2,12.652379,11.470252,defective
2,0,0.544997,1.893447,54.946581,7.39648,22.601911,2.660131,2.032194,1,51.240299,38.212436,21.212241,1.76235,1.365495,8.723797,11.842453,defective
1.798912,0,0,1.006538,48.654299,18.075715,23.152001,2.262604,2.962833,1,48.385873,23.27615,18.489776,2,2,11.255559,8.584913,defective
1,0,0,1,109.931309,93.527419,125.091907,616.537986,427.64173,475.181457,-507.788838,-356.435497,-397.642934,10.071041,3.674699,9.905163,14.292544,defective
1.740516,0.189656,0.951292,1.735793,77.175735,70.287632,40.119176,537.520187,379.862408,303.814494,-376.069523,-229.627809,-192.482654,1.495044,4.705324,16.44584,14.465584,defective
1,0,0,1,144.9724,144.577514,109.468946,624.033631,396.241577,456.705827,-538.627619,-421.53696,-352.368951,3.781069,10.537105,8.514868,11.520206,defective
1,0,0,1,102.242557,101.728007,109.20896,101.110223,110.802942,107.775218,2.109519,-1.088504,-2.27599,2,2,23.849254,17.824995,defective
1,0,0,1,116.901993,116.698504,116.355224,102.136689,108.912442,107.116599,9.551155,12.020588,9.478885,1.083021,1.34043,9.26302,8.072409,defective
1,0,0.935531,1,115.92589,75.002977,84.572253,107.518678,107.750572,80.146652,2.62496,-3.7078,-3.432978,1.344752,1.163857,10.298773,10.404976,defective
1,0,0.34628,1,206.195003,101.372227,109.599423,127.517307,63.460555,63.926464,78.490151,47.906462,45.016048,3.48171,3.419551,1.325845,2.476953,defective
3.745657,0,0.945481,1.012793,219.629634,98.916515,80.438356,126.547175,16.033488,45.201767,86.302277,42.342918,33.623447,4.734222,3.796941,6.07276,6.467229,defective
1,0,0,1,213.803374,110.278143,106.694497,155.700007,85.22245,82.035904,61.867909,23.486095,33.982523,9.630628,10.38151,7.195041,5.213996,defective
1,0,0,1,42.74215,43.431817,43.782489,16.699833,18.292002,13.462653,22.090417,25.799689,27.184827,3.714927,2.895518,26.340112,25.390763,defective
1,0.668996,0,1,63.239734,43.280697,35.628169,36.441008,20.937618,20.571572,26.896158,16.395895,17.566725,3.049135,3.10068,24.34548,25.046109,defective
1,0.775034,0,1,68.657531,37.477009,43.384205,30.851289,24.594052,22.523038,22.704148,17.222977,16.683365,2.799187,2.176536,24.596683,24.150287,defective
1,0,0,1,702.621577,672.089687,689.990538,237.083946,256.182105,247.210008,402.636237,498.557652,464.045705,21.711264,24.664285,53.329481,14.401933,defective
1,0,0,1,648.061573,661.998213,667.37782,265.552515,272.265342,262.775288,382.202666,391.272743,387.911658,2.703976,4.752861,14.684118,60.657268,defective
1,0,0,1,639.203288,654.488535,698.118026,236.514124,218.266807,217.05157,433.04016,476.302951,420.003854,19.410012,11.571767,17.590167,50.76925,defective
1,0,0,1,441.651212,448.965598,452.20334,2.454056,2.586374,1.010345,441.1658,444.879976,444.461798,8.463655,8.794609,37.779414,31.518344,defective
1,0,0,1,452.739013,442.946906,445.230132,4.334024,5.154077,0.167521,440.59939,439.730385,440.288389,4.187787,7.258299,12.46596,16.85451,defective
1,0,0,1,457.290181,455.404369,478.215777,0.078485,1.282867,3.027211,436.43557,480.356363,482.338467,2.446005,1.373227,19.71092,24.19275,defective
1,0,0,1,527.13574,427.956811,491.556448,398.32507,478.617403,398.830687,24.691828,26.829265,24.64278,1.250343,1.476939,30.363525,30.788559,defective
1.369914,0,0,1,540.840554,25.344002,247.257452,520.895398,537.736529,363.705227,-5.303635,1.517599,-4.41666,1,1,16.948896,22.198039,defective
1,0,0,1,523.476344,487.825094,446.085138,433.892593,557.250798,526.85051,22.524145,12.796198,34.811998,1.354148,1.963011,31.080461,31.39314,defective
1,0,0,1,1748.976427,1787.100345,1712.110226,0,0,0,1699.569148,1811.372553,1807.736692,1.769299,1.845902,75.938733,44.181189,defective
1,0,0,1,1530.799128,1655.239663,1716.75173,0,0,0,1582.296351,1649.611355,1445.374279,2.850971,2.629263,37.945158,19.119237,defective
1,0,0,1,1694.093493,1724.475772,1817.697485,0,0,0,1668.562965,1748.225382,1787.790807,1.916039,1.756134,30.7618,24.248474,defective
2.475612,0,0,1,90.093437,16.485938,12.072691,1489.705517,266.941086,481.671545,-1252.318226,13.941904,-131.949938,81.532945,11.615608,45.942182,41.418033,defective
2,0,0,1,147.77904,26.680258,26.8688,1555.266868,1506.17855,541.863373,-1467.389934,18.95403,-751.628863,10.472864,2.233285,11.280661,31.440777,defective
3.60966,0,0,1,100.686248,14.759946,11.277808,1493.610703,157.793883,677.686819,-1492.073377,14.645921,-197.859141,70.613597,28.451798,36.077784,45.911331,defective
1,0,0,1,495.672462,506.851956,475.906203,0,0,0,481.72755,476.790177,498.573183,2.385356,5.338969,37.525148,28.686789,defective
1,0.800426,0,1,545.673135,546.381783,557.221814,0,0,0,548.098028,531.9088,565.528332,3.576674,8.783056,19.459524,9.719527,defective
1,0,0,1,501.868802,490.038923,519.59566,0,0,0,504.61667,485.826842,488.537008,2.306465,2.948427,14.161238,15.018315,defective
2.223957,0,1.911418,2,475.519987,63.176648,140.421321,250.942929,40.057165,45.124394,206.275242,109.042041,61.699798,3.223066,2.671145,30.625987,30.122226,defective
4.499465,0,0.159919,2,498.724236,86.905624,82.327607,303.060548,35.269181,87.986766,193.510227,80.114113,48.791908,6.008264,1.801675,12.572566,19.403853,defective
3.394859,0,5.542849,2,511.792405,61.962128,72.851222,304.540326,38.421475,45.192422,192.40588,65.90968,51.586142,2.662839,1.226432,17.358776,24.655794,defective
1,0,0.261331,1,6.637773,5.806212,6.01367,3.060808,4.082359,2.032622,1.923245,1.580922,1.042309,2.434208,2.256734,14.16187,13.988728,defective
1,0,0,1,6.965019,7.328115,7.152404,7.921281,7.002678,7.65588,-1.217612,0.96349,-2.867385,1,1,10.793968,8.405484,defective
1,0,0,1,6.807506,6.762303,7.739028,7.981588,7.111006,7.240209,-0.964213,-0.44902,-0.485894,1,1,9.068887,9.633787,defective
16.158514,0,1.533966,2.1852,5768.487015,45.068892,128.580876,10587.41272,61.504971,329.927049,-2564.899939,938.803098,-29.281297,16.157445,4.043218,23.268733,13.996521,defective
9.272444,0,1,1,1109.583275,44.072635,61.57656,11401.023996,31.55822,340.786438,-6964.032896,825.294428,-237.218649,25.623483,7.245042,40.840667,39.300538,defective
6.532697,0,0.039609,2.283069,2384.424072,56.402731,38.842424,12951.215121,55.858278,584.1014,-12651.885601,954.070375,-571.320581,22.955952,5.13345,29.637269,27.85262,defective
1.976342,0,0,1,421.64301,343.500191,257.667405,33.324886,1.219168,6.948641,365.598727,343.86568,236.356588,1,1,24.949668,23.733371,defective
1.294419,0,0,1,365.733217,399.633943,253.737973,49.652424,7.876125,33.711785,375.919562,348.410792,322.074923,1,1,24.251246,23.033751,defective
1.668048,0,0,1,391.311696,410.61986,247.794364,16.897285,0.285414,12.973,363.54889,325.773115,292.618259,2.444596,4.057668,22.387495,16.974605,defective
2.106336,0,1.263964,1.08673,9103.62355,6.170883,1169.36425,13.744816,1.708891,0.907926,9079.547497,2239.639501,1096.685723,7.46624,3.492899,39.024336,20.917326,defective
1.38931,0,0,1,8950.114941,604.555627,713.642098,0,0,0,6003.6632,1699.856454,1562.1794,8.191648,7.170058,151.79022,91.586726,defective
2.07084,0,1.497271,1.743696,9100.67028,5.797575,933.545277,5.011611,5.263247,1.547038,9078.292171,2254.405671,882.642677,7.225182,3.404835,44.627598,11.272832,defective
1,0,0,1,285.656419,290.227452,229.906335,0,0,0,255.002707,256.37161,233.050132,2.980935,4.62884,38.884507,23.553151,defective
1,0,0,1,330.225656,297.070668,295.703521,0,0,0,292.886433,317.509518,296.7337,1.319875,1.682741,41.939245,26.704115,defective
1,0,0,1,287.859343,281.024474,255.093639,10.602763,6.141885,9.046222,259.309433,261.028587,248.040271,2,2,10.133368,33.041648,defective
2.382606,0,0,1,2036.136204,71.001039,399.747573,9.596106,15.773017,3.807564,2110.115386,812.680823,405.304644,8.156364,4.199187,42.747643,29.431854,defective
2.921032,0,0,1,2171.840646,12.392092,433.997534,14.397604,10.787669,2.540417,2065.838584,865.919151,427.932176,7.861999,3.555719,35.47283,43.722279,defective
1.441024,0,0,1,1968.127784,327.406277,544.389355,10.191809,5.176044,3.660552,2142.421938,884.223306,568.612941,31.287255,27.966157,22.960645,17.226696,defective
1.116321,0,0,1,17.216944,18.917894,15.71063,1.830832,1.789247,1,21.140077,18.969721,14.521956,1.743169,1.580706,22.521127,21.165708,defective
1.630562,0,0,1,24.866831,24.218621,18.241408,6.015896,5.35942,6.778656,20.083413,19.757408,16.861944,2,2,20.441089,22.397993,defective
1.66067,0,0,1,23.23818,22.84951,14.392469,1.730415,1.609901,1,21.342343,20.006767,11.344886,1.450075,1.4904,21.383447,21.576509,defective
1,0,0,1,5153.545224,448.328725,520.403267,0,0,0,5390.624545,697.498745,572.512158,25.618093,17.800574,132.647684,59.024792,defective
1,0,0,1,6230.575925,626.594542,569.103259,0,0,0,5698.204523,690.399857,602.270857,11.59506,18.350789,87.709545,135.154536,defective
1,0,0,1,5442.294147,711.923206,1139.384589,0,0,0,4318.310076,718.188348,935.86215,14.829601,14.737573,143.366672,19.74711,defective
5.119903,0,2.214503,2.035717,342.62284,8.681148,72.750806,346.073894,43.622358,82.900657,-50.321486,16.609963,0.502219,133.759285,33.418578,84.484105,73.348961,defective
16.306778,0,2.764067,2.504846,319.858293,31.919789,19.668093,363.723752,94.842192,25.550271,-2.784995,71.926987,0.82089,171.076997,12.594234,40.071545,39.951767,defective
13.408705,0,1.472724,4.466532,291.480399,16.2521,19.722233,346.320046,34.449167,29.93171,-91.976648,22.49689,-5.402452,46.756513,16.781709,34.559664,38.499684,defective
65.079689,0,5.657461,2.81118,1908.340767,42.225942,37.964163,2143.559087,40.048251,26.446123,-18.180581,116.593273,0.597876,136.665525,11.094572,76.202409,80.323937,defective
9.81088,0,2.297835,6.211336,1928.772961,83.96545,85.470487,2083.672371,9,97.932355,-409.04451,36.805691,-19.058481,36.818031,3.079951,23.411606,18.975482,defective
50.314042,0,9.58475,5.631441,2106.044434,86.462318,25.994027,2295.063039,7.070398,25.612895,-48.853788,61.830985,-1,56.428716,5.44375,55.099945,18.946495,defective
3.422823,0,0.762768,2,66.174571,34.133129,12.406524,55.419134,15.101772,17.697898,20.748432,19.971517,3.2717,164.669175,56.693952,67.926551,66.658353,defective
3.81653,0,0,2.994313,100.729201,6.126549,24.23588,31.85511,3.944179,6,20.726757,29.492674,18.698282,163.522601,39.781184,57.761958,62.450653,defective
3.66801,0,0,2,50.937624,2.056898,7.029561,37.75928,2.616744,6,9.882901,3.996977,1.21736,166.01506,81.570049,52.445484,21.443744,defective
8.232982,0,0.557689,5.448529,801.264819,84.187114,85.773167,125.410028,8.517346,5.256577,660.157574,284.932134,46.735148,207,38.969984,50.021691,70.230636,defective
2.093409,0,0.771813,6.642488,679.888329,85.488921,30.741474,182.321741,22.132904,14.36321,529.304435,72.539357,21.811415,53.843375,17.988702,43.655768,23.049966,defective
19.621657,0,0.44177,6.039914,757.59614,85.219779,63.31218,135.840343,8.306572,6.364879,601.600666,199.123814,32.508143,207,61.280796,82.768167,74.923148,defective
80.190608,0,2.101961,10.163664,4270.323883,311.98542,223.661429,2235.271605,100.16477,117.339371,1553.928127,126.960453,38.524186,25.097768,9.930604,17.031411,49.44315,defective
104.766173,0,5.854319,10.431011,3263.586592,18.405319,214.314277,2833.067766,181.560995,188.161688,1499.218564,241.473814,39.070385,206.010789,9.928703,44.374713,20.508573,defective
67.032679,0,14.419154,3.061343,5298.360919,8.107511,40.496076,2780.477449,95.521829,67.249469,2728.180083,1047.257644,38.229499,164.619743,9.187872,103.26629,98.756799,defective
10.610507,0.79265,3.147836,11.051928,738.190641,82.334726,19.939816,969.877928,84.513563,34.942794,-349.436995,37.964274,-6.126457,66.453196,27.979281,48.164716,57.177367,defective
5.030674,0,0.519202,3.943948,633.631835,7.2552,58.011436,888.21291,10.191983,104.21453,-266.830384,6.14359,-15.133949,111.962388,30.228771,72.864206,67.988594,defective
17.868467,0,5.080575,5.144225,683.964554,8.660687,12.204766,904.315424,19.478748,28.378857,-208.632395,17.611433,-9.261218,187.337566,20.066009,48.561296,44.464644,defective
2,0,0,1,331.295798,72.271468,173.617695,28.052425,28.50645,16.307253,311.506228,277.885078,159.605459,6.655895,4,34.098576,68.500107,defective
1.743006,0,0,1,366.761743,129.563312,190.994862,37.687108,32.408666,20.265653,322.656836,174.64995,165.103273,5.638179,4.246598,40.409973,34.967937,defective
1.282319,0,0,1,391.024537,93.422812,184.086109,22.999109,6.123278,10.333342,341.915111,264.500445,160.301311,3.054443,3.267483,73.25611,52.430288,defective
33.916523,0,5.996743,5.55482,826.146259,17.056392,83.533015,516.605343,95.675367,45.544138,371.901514,100.576832,19.276048,116.319381,12.186661,49.405198,44.938014,defective
40.408109,0,6,9.190544,897.39481,8.806367,19.478838,557.548075,8.219945,12.714992,352.780985,77.47219,6.363605,196.130702,19.560507,82.519278,73.260018,defective
10.215149,0.265459,5.078201,6.82097,824.703627,8.727325,59.4033,487.23643,8.113644,57.151747,300.482009,90.045701,15.013405,65.449125,19.710613,58.27453,31.966581,defective
1.95127,0,0,1,6.359699,3.531845,2.03519,2.781803,2.812696,2.723017,2.844027,5.661229,2.044032,13.645006,4.94558,59.312076,56.975058,defective
2,0,0,1,6.483036,6.399911,4.906663,2.411717,1.763471,1.220837,3.754107,3.140035,3.248163,15.218715,9.98525,60.704882,61.029652,defective
2,0,0,1,6.80549,5.341726,3.744223,2.074431,1.90023,1.359252,4.240923,2.560033,3.624124,6.245,6.56137,63.464502,62.594779,defective
9.533175,0,0.198132,4.955639,726.818761,83.923773,89.007457,137.741129,8.937877,8.398219,677.784692,257.619585,56.315084,207,58.85597,58.540271,82.545513,defective
3.034961,0,0,1.624828,819.038036,58.119624,174.023885,133.660035,14.39374,15.675425,634.610681,310.694107,129.74749,96.942512,8.118668,70.600695,44.263192,defective
5.901698,0,0.332902,2.380174,797.442632,73.144365,187.097367,140.306113,69.533582,37.450389,594.376523,449.730251,126.100919,176.623149,38.090933,84.028258,84.046729,defective
1.598886,0.107047,0,1.569554,2963.063721,461.443617,545.167641,23.50312,4.07239,1.454638,2909.355103,524.238694,350.645372,167.184277,58.716776,19.448189,42.151698,defective
6.24192,0.899743,1.510758,2.625384,3220.744551,8.721538,185.424641,204.848886,23.787833,11.210897,2907.461956,737.414888,236.751784,175.18719,44.595472,36.291703,30.82739,defective
3.917638,0.570807,1.378054,2.666579,3398.995464,8.629776,241.778985,67.388398,40.253782,23.244422,2977.78522,802.602272,211.054509,143.978247,48.897398,46.021792,45.871421,defective
4.769003,0,2.105059,3.791074,112.759537,5.719958,9.81053,60.608944,15.202953,6.205431,45.392972,35.954546,6.421908,52.322381,32.354933,80.617576,69.756964,defective
7.191432,0,1.485781,3.370261,117.099048,30.91882,20.036352,72.134095,33.139242,5.106267,41.619257,30.248818,4,107.751618,34.983134,81.345776,84.575828,defective
8.641011,0,1.1265,2.942912,153.361282,6.702358,27.728128,69.973826,7.527018,9.0889,75.362271,33.78882,10.433788,180.178853,33.186341,66.537324,13.163234,defective
32.280175,0.38432,2.910508,10.068148,856.245113,60.645931,93.52311,926.098139,75.149994,152.936152,-84.577049,5.480972,-0.473841,94.025909,32.654447,70.55397,76.883287,defective
11.030836,0.992071,5.570133,3.16522,871.979614,10.768772,105.585446,926.141904,42.758043,19.442314,-33.808519,59.666784,-0.369159,63.445997,22.030934,65.076777,75.218872,defective
12.144122,0.260218,6.121915,3.886721,815.919745,85.577537,44.039937,956.365651,93.27111,44.833788,-153.256831,29.724844,-14.382945,45.214604,7.652618,50.201646,57.216516,defective
4.087209,0,0.061266,1.761289,124.529855,7.030335,25.357546,41.260712,3,6,81.350042,38.091079,15.675612,46.814231,8.365806,53.299806,52.88437,defective
2.489605,0,0,1.475496,106.067994,26.085972,27.065916,14.549248,3.738354,5.56023,100.041763,44.391074,20.532067,53.650195,12.047621,79.118917,57.326772,defective
2.100622,0,0,2.967479,106.824278,8.477773,27.755481,18.185416,3.822464,5.093213,95.718728,44.142125,21.904525,41.628484,16.152501,85.176467,54.318425,defective
16.042376,0,2.957663,6.698884,1281.590575,89.720706,35.958089,453.996923,7.945888,13.521769,874.592641,106.390102,28.563373,16.129577,2.84688,45.763376,52.147326,defective
5.897142,0.536601,0.793287,3.529935,1042.415411,77.49483,100.010858,515.965993,46.308658,44.286905,641.354016,92.554046,51.048133,49.065386,31.679888,36.948011,37.851486,defective
16.558638,0,2.593323,6.505003,1313.127975,85.386121,46.195393,402.374792,6.992053,13.010519,813.71728,103.575712,26.510776,29.163389,5.871232,46.125999,49.1182,defective
15.222031,0,2.719423,6.097329,800.009649,6.407127,103.591704,853.354185,8.006316,98.359652,2.441313,8.488296,-1.212016,86.340687,10.305455,59.024968,61.893465,defective
23.593409,0,4.661044,4.870067,796.839087,35.168239,18.298633,760.829171,6.24695,53.215353,34.559816,46.748684,3.413833,68.40745,18.993203,39.768087,21.816666,defective
5.248822,0,2.229394,2.207108,798.738999,7.26162,101.521693,850.451104,8.457312,27.514664,-62.46423,11.648359,1.894171,79.429295,13.368697,53.951516,57.579161,defective
2.256642,0,0.069247,1.771838,19.799979,7.391314,8.181449,35.481837,7.391213,8.341347,10.996978,3.312367,0.751003,30.838031,21.738092,81.050664,79.827915,defective
2.788567,0,0.753453,1.237218,14.36784,8.801532,9.05251,32.639093,8.545349,10.750983,5.058586,0.489661,-2.47433,25.412378,9.093624,79.347084,80.200952,defective
1.705323,0,0.337431,1.125082,54.857702,8.526356,29.212548,17.491048,10.017455,11.176053,16.682529,18.50709,7.345165,15.006981,7.823666,86.618208,81.458624,defective
4.962823,0,1.895226,2,10239.916504,14.850786,803.619429,128.041099,7.307445,4.909139,9832.447249,1212.439777,772.263521,64.827965,8.278629,72.807907,18.71898,defective
4.898972,0,1.876359,2,14162.798828,8.85893,813.503495,147.483598,7.04354,8.601335,13234.576613,1271.109447,797.344201,28.484395,5.0073,22.578531,74.404397,defective
2.034265,0,0.294171,1.710411,14434.581557,166.463974,845.510444,160.437465,3.15658,5.169597,13158.710988,2683.473911,2834.975678,7.684384,6.43741,32.93935,71.928821,defective
1,0,0,1,834.427795,825.219381,737.031715,71.661225,62.830582,32.322098,661.77348,695.178326,797.569055,6.614021,2.136685,96.347616,47.334578,defective
1,0,0,1,864.780225,983.367613,975.530426,84.241197,136.843974,79.298895,870.876388,856.517664,851.235638,18.782944,27.571122,76.402971,48.02331,defective
1,0,0,1,743.10764,828.328064,801.076319,74.41388,19.093281,18.128825,790.976955,715.813351,802.168887,6.633856,3.448369,24.742623,95.480075,defective
1.604719,0,0,1,896.628835,166.263928,242.636119,11.573934,13.325671,2.22515,823.229944,214.804369,240.597716,3.156502,5.072735,80.567787,26.330562,defective
1.211499,0,0,1.597204,1067.842454,17.006869,157.841449,11.471309,6.467744,10.310597,1058.013191,215.994966,166.499543,5.801992,5.787339,59.276732,30.961239,defective
3.98318,0,0,2.691518,878.725535,151.837381,135.387548,1.120131,5.361034,2.485307,799.958687,162.40459,123.120846,186.762116,48.785611,87.851274,86.128737,defective
13.47044,0,5.006393,3.029049,154.794892,81.756632,8.063621,74.590287,6.311534,5.899297,76.102768,63.471767,6.206783,19.474485,1.229939,41.409869,47.157803,defective
11.584881,0,4.886669,3.422879,170.073059,54.481282,13.456867,102.301944,6.253847,6.526753,91.981361,60.527387,4.208055,4.028991,4.337639,46.584359,42.334518,defective
14.767571,0,3.211397,2.525761,158.335283,114.921622,12.285794,67.87287,6.237101,12.265743,80.536759,92.007532,14.672857,5.337625,4.231641,50.851968,28.146125,defective
24.083765,0.024903,4.638331,9.887271,1074.561412,8.287173,21.895105,620.530377,8,11.410564,348.023027,65.17152,6.660864,42.91814,12.97596,64.049405,64.395163,defective
21.811599,0.097532,5.12599,8.554595,879.795277,6.523651,33.963334,593.113175,5.937874,62.505256,291.144966,114.866755,26.102002,15.976348,1.560571,55.825993,81.347192,defective
26.489436,0.26167,2.54975,9.436118,1017.229183,8.816709,22.366149,699.078012,8,11.698601,352.172677,61.66034,6.108369,63.903217,10.01088,23.445281,65.213332,defective
3.993986,0,0.686533,3,357.520448,8,59.676204,352.818771,3.421151,61.784648,17.720295,6,1.930541,38.765752,21.350151,56.560825,48.062254,defective
8.974597,0,1.212252,2.875788,356.083563,39.677176,72.365387,350.281668,31.832444,62.648831,19.559735,78.719801,2.080388,61.002634,12,46.980623,44.657034,defective
3,0,0,1.925823,391.640374,7.765508,94.351339,295.01681,4.411847,74.706824,73.832841,46.195326,32.338567,23.171374,7.826197,41.195924,37.904004,defective
37.924233,0.755703,8,13.517537,997.669165,73.317288,15,1050.781236,81.757883,16.782552,-101.364001,194.574221,-2,35.577983,8.574365,59.324935,63.616873,defective
7.650398,0,6.907239,2.677394,845.858956,9.346862,15.595147,1117.359155,36.937217,18.950593,-131.267444,159.000183,-2.611177,70.529934,19.245979,42.895878,54.295827,defective
12.118893,0,6.212362,3.338198,1049.579291,33.810634,45.331807,1149.120645,19.273248,48.973209,-102.757464,236.846333,-5.230655,44.901318,7.367525,25.862585,58.147729,defective
1,0,0.51536,1,37.36007,38.423919,43.427794,2.347466,1.962908,0.428016,37.585195,39.373514,38.359137,1.014942,1.980345,6.484506,7.332184,defective
1,0,0.748287,1,43.606361,42.495072,43.216161,1.653172,3.00068,3.02061,40.195941,40.598696,40.201885,1.931326,1.052509,8.142845,8.063088,defective
1,0,0,1,44.263137,44.417068,44.725662,3.397006,3.987812,3.062445,41.747981,40.217377,41.111498,1.933801,1.951559,9.336956,7.907858,defective
2.135636,0,0,1,41.423112,34.664781,33.716994,21.911816,5.29119,13.804937,24.122963,15.695906,8.363944,6.558332,5.35161,38.652321,39.730579,defective
1,0,0,1,31.932242,32.111509,34.321026,16.15832,17.224466,11.121739,20.030652,19.056093,19.491183,4.565771,2.977213,47.074799,45.416167,defective
1.682678,0,0,1,37.950733,36.780263,29.271076,19.895077,11.031244,12.300811,20.417772,15.914534,8.701943,6.344733,5.483068,43.479465,41.222353,defective
5.691257,0,0.120766,2.787963,218.229697,9.147708,47.327292,138.215998,19.374437,34.175418,78.595527,38.441338,17.231472,4.378335,2.888349,133.496695,173.75391,defective
2.211492,0,1.975637,2.067231,218.045806,13.627154,47.759763,130.826577,29.89054,40.499756,79.813784,38.495541,29.282923,6.710535,2.079531,177.239771,172.951761,defective
2.361601,0,0.791038,2,273.156775,21.432315,58.321507,159.309103,71.22003,41.581541,89.520941,38.669618,24.931521,2.518927,2,73.754147,69.923824,defective
1.708704,0,0,1,6.438911,5.852121,6.793658,4.822904,2.107532,4.707077,3.108953,3.719415,3.17801,1,1,63.758158,61.983362,defective
1,0,0,1,6.5973,6.737773,7.490446,4.658025,3.74025,3.423547,-0.685438,-0.866562,3.620183,1,1,51.835843,54.051868,defective
1,0,0,1,11.377009,11.093241,11.929674,7.914679,9.062951,7.286707,3.243832,2.561842,2.103343,1,1,55.824244,59.581664,defective
44.936291,0,6.806304,3.623526,5075.365221,509.716903,337.245583,4655.534384,181.904902,139.17505,573.547546,224.255953,9.039351,97.041829,16.357063,68.664969,70.268353,defective
