@relation 'dataset_feat-weka.filters.unsupervised.attribute.Remove-R4,9'

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {defective,clean}

@data
1,1,1,2,1,1199,3,1,1,clean
1,1,1,2,1,1199,25,1,1,clean
1,1,1,2,1,1199,240,1,1,clean
1,1,1,2,1,1199,204,1,1,clean
1,1,1,2,1,1199,4,1,1,clean
1,1,1,2,1,1199,7,1,1,clean
1,1,1,2,1,1199,3,1,1,clean
1,1,1,2,1,1199,4,1,1,clean
1,1,1,2,1,1199,17,1,1,clean
1,1,1,2,1,1199,2,1,1,clean
1,1,1,2,1,1199,13,1,1,clean
1,1,1,2,1,1199,3,1,1,clean
1,1,1,2,1,1199,83,1,1,clean
1,1,1,2,1,1199,28,1,1,clean
1,1,1,2,1,1199,3,1,1,clean
1,1,1,2,1,1199,3,1,1,clean
1,1,1,2,1,1199,2,1,1,clean
1,1,1,2,1,1199,39,1,1,clean
1,1,1,2,1,1199,95,1,1,clean
1,1,1,2,1,1199,40,1,1,clean
1,1,1,2,1,1199,69,1,1,clean
1,1,1,2,1,1199,3,1,1,clean
1,1,1,2,1,1199,15,1,1,clean
1,1,1,2,1,1199,14,1,1,clean
1,1,1,2,1,1199,13,1,1,clean
1,1,1,2,1,1199,2,1,1,clean
1,1,1,2,1,1199,16,1,1,clean
1,1,1,2,1,1199,16,1,1,clean
1,1,1,2,1,1199,44,1,1,clean
1,1,1,2,1,1199,12,1,1,clean
1,1,1,2,1,1199,24,1,1,clean
1,1,1,2,1,1199,78,1,1,clean
1,1,1,2,1,1199,27,1,1,clean
1,1,1,2,1,1199,14,1,1,clean
1,1,1,2,1,1199,34,1,1,clean
1,1,1,2,1,1199,77,1,1,clean
1,1,1,2,1,1199,32,1,1,clean
1,1,1,957,1,1199,0,0,957,clean
1,1,1,957,1,1199,0,0,957,clean
4,4,2,2,4,13,0,9,0,clean
1,1,1,591,1,13,406,591,0,defective
2,2,1,131,2,13,69,62,3,clean
1,1,1,627,1,13,421,627,0,clean
2,2,1,252,2,13,479,82,44,clean
1,1,2,18,1,57,486,9,9,clean
4,4,1,804,4,13,448,187,13,defective
1,1,1,32,1,13,0,32,0,clean
1,1,1,62,1,13,26,62,0,clean
1,1,1,25,1,13,6,8,17,clean
1,1,1,226,1,57,116,226,0,clean
1,1,1,12,1,57,247,6,6,clean
1,1,1,47,1,57,641,41,6,clean
1,1,1,37,1,57,12,37,0,clean
1,1,1,37,1,57,12,37,0,clean
1,1,1,26,1,57,2,26,0,clean
1,1,1,37,1,57,12,37,0,clean
1,1,1,126,1,57,80,93,33,clean
1,1,1,28,1,57,3,28,0,clean
1,1,1,28,1,57,3,28,0,clean
1,1,1,44,1,57,12,44,0,clean
1,1,1,81,1,57,35,81,0,clean
1,1,1,43,1,57,16,43,0,defective
1,1,1,55,1,57,15,55,0,clean
1,1,1,28,1,57,3,28,0,clean
1,1,1,35,1,57,9,35,0,clean
1,1,1,35,1,57,9,35,0,clean
1,1,1,35,1,57,9,35,0,clean
2,2,1,330,2,57,42,82,83,clean
1,1,1,76,1,57,24,76,0,clean
1,1,1,26,1,57,2,26,0,clean
1,1,1,12,1,57,565,3,9,clean
1,1,2,132,1,36,442,75,57,defective
1,1,1,12,1,57,385,12,0,clean
1,1,1,12,1,57,247,6,6,clean
2,2,2,4,2,57,31,36,1,clean
1,1,1,12,1,57,385,12,0,clean
1,1,1,67,1,57,16,67,0,clean
1,1,1,131,1,57,588,54,77,clean
1,1,2,119,1,103,463,110,9,clean
2,2,1,236,2,57,985,87,31,clean
1,1,2,6,1,103,590,6,0,clean
3,3,4,98,3,71,492,16,19,clean
2,2,1,178,2,103,1028,65,24,clean
1,1,1,200,1,103,455,118,82,clean
1,1,1,21,1,103,275,8,13,clean
1,1,1,2,1,103,46,1,1,clean
1,1,1,35,1,103,23,35,0,clean
1,1,2,33,1,105,0,0,33,clean
1,1,1,263,1,103,407,111,152,defective
1,1,1,20,1,103,326,10,10,clean
1,1,2,7,1,105,326,6,1,clean
1,1,3,396,1,76,324,280,116,clean
2,2,1,405,3,103,427,70,65,defective
1,1,2,5,1,76,725,0,5,clean
1,1,1,5,1,103,569,5,0,clean
1,1,1,31,1,103,0,0,31,clean
1,1,1,39,1,103,0,0,39,clean
1,1,1,224,1,103,0,0,224,clean
1,1,1,4,2,103,13,1,1,clean
1,1,1,94,1,103,57,94,0,clean
1,1,1,42,1,103,0,0,42,clean
1,1,1,34,1,103,6,34,0,clean
1,1,2,8,1,105,29,4,4,clean
1,1,1,40,1,103,3,40,0,clean
1,1,2,68,1,105,0,0,68,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
2,2,1,112,2,103,7,28,28,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,37,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,1,1,103,13,1,0,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,7,1,103,20,3,4,clean
1,1,1,59,1,103,0,0,59,clean
1,1,1,34,1,103,6,34,0,clean
1,1,1,12,1,103,15,6,6,clean
1,1,2,39,1,71,9,39,0,clean
1,1,1,46,1,103,0,0,46,clean
1,1,1,1140,1,103,0,0,1140,clean
1,1,1,200,1,103,455,118,82,clean
1,1,1,2,1,103,610,1,1,clean
5,5,2,165,5,103,152,23,21,defective
2,2,3,94,2,105,195,42,4,clean
1,1,4,2,1,71,176,0,2,clean
1,1,5,8,1,76,192,8,0,clean
1,1,1,688,1,103,1323,404,284,clean
1,1,1,53,1,103,1246,49,4,clean
1,1,2,3,1,105,1202,0,3,clean
1,1,3,16,1,71,1327,16,0,clean
1,1,1,53,1,103,1246,49,4,clean
2,2,2,231,2,105,748,68,47,clean
1,1,1,55,1,103,1881,28,27,clean
1,1,1,534,1,105,1948,302,232,clean
1,1,1,534,1,105,1948,302,232,clean
1,1,1,40,1,105,756,20,20,clean
1,1,2,92,1,36,758,45,47,clean
8,8,2,559,8,105,681,103,64,defective
1,1,1,12,1,105,331,0,12,clean
1,1,2,131,1,76,328,63,68,clean
3,3,2,16,17,105,413,4,0,clean
1,1,1,1668,2,105,467,389,444,defective
1,1,1,1668,2,105,467,389,444,defective
1,1,2,127,1,36,987,122,5,defective
1,1,1,751,1,105,0,0,751,clean
2,2,2,55,2,105,15,29,0,clean
1,1,1,16,1,105,3,6,10,clean
1,1,1,31,1,105,0,0,31,clean
1,1,1,68,1,105,25,68,0,clean
1,1,1,8,1,105,17,4,4,clean
1,1,1,8,1,105,25,4,4,clean
1,1,1,8,1,105,14,4,4,clean
1,1,1,44,1,105,7,44,0,clean
1,1,1,8,1,105,17,4,4,clean
1,1,1,8,1,105,25,4,4,clean
1,1,1,8,1,105,14,4,4,clean
1,1,1,62,1,105,25,62,0,clean
1,1,1,8,1,105,9,4,4,clean
1,1,1,3,1,105,2,2,1,clean
1,1,2,26,1,71,1,26,0,defective
1,1,1,72,1,105,28,72,0,clean
1,1,1,72,1,105,28,72,0,clean
1,1,1,72,1,105,28,72,0,clean
1,1,1,72,1,105,28,72,0,clean
1,1,1,82,1,105,0,0,82,clean
1,1,1,8,1,105,9,4,4,clean
1,1,1,63,2,105,48,28,3,defective
1,1,1,109,1,105,55,55,54,clean
1,1,1,10,1,105,22,5,5,clean
1,1,2,48,1,76,14,48,0,clean
1,1,1,41,1,105,0,0,41,clean
1,1,1,24,1,105,0,0,24,clean
1,1,1,68,1,105,0,0,68,clean
1,1,1,31,1,105,0,0,31,clean
1,1,1,21,1,105,6,11,10,clean
2,2,1,123,2,105,26,31,30,clean
1,1,1,16,1,105,3,6,10,clean
1,1,1,966,1,105,447,77,889,defective
1,1,2,127,1,36,987,122,5,defective
2,2,1,123,2,105,26,31,30,clean
2,2,1,123,2,105,26,31,30,clean
1,1,1,97,2,105,335,26,22,clean
1,1,1,3712,1,36,0,0,3712,clean
1,1,1,96,1,36,1509,50,46,clean
1,1,2,94,1,71,1504,18,76,clean
1,1,1,10,1,36,666,5,5,clean
1,1,2,219,1,76,587,40,179,clean
1,1,3,14,1,7,455,0,14,clean
1,1,1,211,1,36,123,119,92,clean
1,1,1,18,1,36,6,9,9,clean
1,1,1,95,1,36,34,95,0,clean
3,3,2,21,3,36,6,18,3,clean
1,1,1,77,1,36,0,0,77,clean
1,1,1,4,1,36,741,4,0,clean
1,1,1,211,1,36,123,119,92,clean
1,1,1,3294,1,36,1498,1796,1498,clean
2,2,1,41,2,36,904,13,7,defective
1,1,1,205,1,71,1507,90,115,clean
1,1,1,90,1,71,1047,51,39,clean
1,1,1,21,1,71,627,0,21,clean
1,1,2,4,1,7,627,2,2,clean
1,1,1,32,1,71,1507,8,24,clean
1,1,1,32,1,71,1507,8,24,clean
1,1,1,23,1,71,611,22,1,clean
1,1,1,94,1,71,1504,18,76,clean
1,1,1,66,1,71,0,0,66,clean
2,2,2,36,2,71,24,13,6,clean
1,1,1,57,1,71,0,0,57,clean
1,1,1,3992,6,71,859,356,309,clean
1,1,1,647,2,71,402,175,148,clean
1,1,1,818,2,71,526,226,182,clean
1,1,1,3992,6,71,859,356,309,clean
1,1,1,189,3,71,952,30,33,clean
1,1,1,650,2,71,405,176,149,clean
1,1,1,878,1,71,0,0,878,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,189,3,71,952,30,33,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,189,3,71,952,30,33,clean
1,1,1,189,3,71,952,30,33,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,2115,6,71,444,192,159,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,2115,6,71,444,192,159,clean
2,2,2,85,2,71,436,378,20,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,94,1,71,1504,18,76,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,2115,6,71,444,192,159,clean
1,1,1,1996,3,71,859,356,309,clean
1,1,1,4516,1,76,4205,4516,0,clean
1,1,1,4516,1,76,4205,4516,0,clean
1,1,1,4516,1,76,4205,4516,0,clean
1,1,1,4516,1,76,4205,4516,0,clean
1,1,1,1067,1,76,0,0,1067,clean
1,1,1,1398,1,76,0,0,1398,clean
1,1,1,45,1,76,431,45,0,clean
1,1,1,233,1,76,1535,118,115,clean
1,1,1,131,1,76,1053,0,131,clean
1,1,1,845,6,76,551,20,120,clean
1,1,1,5,1,76,725,0,5,clean
1,1,1,34,3,76,24,11,0,clean
1,1,1,13,1,76,9,13,0,clean
1,1,2,13,1,7,0,0,13,clean
1,1,1,4516,1,76,4205,4516,0,clean
1,1,1,39,1,76,0,0,39,clean
1,1,1,67,1,76,0,0,67,clean
1,1,1,67,1,76,0,0,67,clean
1,1,1,80,1,76,0,0,80,clean
1,1,1,41,1,76,0,0,41,clean
1,1,1,39,1,76,0,0,39,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,16,1,76,12,16,0,clean
1,1,1,16,1,76,12,16,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,31,1,76,0,0,31,clean
1,1,1,10,1,76,6,10,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,10,1,76,6,10,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,22,1,76,18,22,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,32,1,76,0,0,32,clean
1,1,1,22,1,76,18,22,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,499,1,76,341,499,0,clean
1,1,1,16,1,76,12,16,0,clean
1,1,1,2837,1,76,0,0,2837,clean
1,1,1,2837,1,76,0,0,2837,clean
1,1,1,1398,1,76,0,0,1398,clean
1,1,1,16,1,76,12,16,0,clean
1,1,1,33,1,76,0,0,33,clean
1,1,1,125,1,76,0,0,125,clean
1,1,1,130,1,76,0,0,130,clean
1,1,1,109,1,76,0,0,109,clean
1,1,1,2837,1,76,0,0,2837,clean
1,1,1,43,1,7,0,0,43,clean
2,2,1,1398,2,63,325,349,349,clean
2,2,1,1398,2,63,325,349,349,clean
2,2,1,1398,2,63,325,349,349,clean
2,2,1,1398,2,63,325,349,349,clean
2,2,1,150,2,63,81,34,40,clean
1,1,1,19,1,63,13,0,19,clean
1,1,1,276,1,63,242,276,0,clean
1,1,2,73,1,87,136,21,52,clean
1,1,1,276,1,63,242,276,0,clean
1,1,2,73,1,87,136,21,52,clean
2,2,1,87,2,63,2705,21,22,clean
1,1,1,2,1,63,2113,2,0,clean
1,1,2,167,1,19,2099,88,79,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,3,1,63,236,2,1,clean
1,1,2,6,1,553,237,4,2,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
1,1,1,194,1,63,184,194,0,clean
3,3,1,74,3,63,1487,22,2,clean
8,8,4,561,8,553,1006,32,40,defective
6,6,5,213,6,87,786,29,6,clean
3,3,6,506,4,22,134,61,65,clean
4,4,7,743,4,45,1056,104,81,clean
1,1,1,30,1,63,504,15,15,clean
2,2,2,108,2,553,503,27,27,clean
1,1,3,15,1,87,509,8,7,defective
2,2,4,25,2,22,512,6,6,clean
1,1,1,19,1,63,99,19,0,clean
1,1,2,250,1,553,12,48,202,clean
1,1,1,7,1,63,686,0,7,clean
2,2,1,51,2,63,81,20,5,clean
1,1,1,35,4,63,1046,0,8,clean
2,2,2,28,2,63,2126,25,14,defective
2,2,4,6,2,553,2443,14,3,clean
1,1,1,5,1,63,472,1,4,clean
5,5,1,817,5,63,1674,125,37,clean
6,6,3,545,9,553,1901,35,36,defective
1,1,1,35,1,63,378,21,14,clean
1,1,2,4,1,553,446,0,4,clean
2,2,1,150,2,63,81,34,40,clean
1,1,1,4,1,63,0,4,0,clean
3,3,2,116,3,553,0,34,4,clean
1,1,1,2,1,63,154,1,1,clean
1,1,1,44,1,63,36,44,0,clean
1,1,1,72,1,63,39,72,0,clean
1,1,1,52,1,63,15,52,0,clean
1,1,1,42,1,63,9,42,0,clean
1,1,1,13,1,63,247,12,1,clean
2,2,2,44,2,553,338,12,10,clean
1,1,3,222,1,19,2084,74,148,clean
1,1,4,580,1,45,415,580,0,clean
1,1,1,9,2,63,3223,2,2,clean
1,1,2,142,1,553,4687,8,134,clean
1,1,3,2,1,87,4663,0,2,clean
1,1,1,26,1,63,0,26,0,clean
1,1,2,44,1,553,1,44,0,clean
1,1,1,12,1,63,6,12,0,clean
2,2,2,33,3,63,659,11,2,clean
4,4,4,88,4,553,0,18,59,clean
1,1,1,4,1,63,0,4,0,clean
4,4,3,107,4,553,0,24,58,clean
1,1,1,5,1,63,0,5,0,clean
1,1,2,225,1,553,2,0,225,clean
2,2,1,44,3,63,68,11,3,clean
1,1,2,225,1,553,2,0,225,clean
1,1,1,31,2,63,556,13,2,clean
1,1,2,225,1,553,2,0,225,clean
2,2,1,37,3,63,910,10,1,clean
4,4,3,147,4,553,0,31,61,clean
2,2,1,30,2,63,0,15,0,clean
4,4,3,77,4,553,1,17,58,clean
2,2,1,40,2,63,12,13,7,clean
1,1,1,2,1,63,2284,1,1,clean
2,2,3,22,2,553,2413,21,8,clean
2,2,4,52,2,87,2497,4,21,clean
1,1,1,6,1,63,4520,3,3,clean
2,2,3,36,3,553,3196,8,53,clean
1,1,1,9,1,63,448,0,9,clean
1,1,1,12,1,63,2113,0,12,clean
1,1,2,4,1,87,2122,2,2,clean
1,1,1,9,1,63,1398,0,9,clean
1,1,1,72,1,63,4491,45,27,clean
1,1,1,250,1,553,12,48,202,clean
2,2,1,3425,3,553,3309,618,523,defective
1,1,2,4,1,87,2375,2,2,clean
8,8,3,347,8,22,2149,28,14,defective
6,6,4,726,7,18,2751,62,41,defective
2,2,5,44,2,45,1637,16,6,clean
1,1,1,446,1,553,2355,440,6,clean
1,1,2,55,1,87,2400,27,28,clean
1,1,1,73,1,553,2082,47,26,clean
2,2,3,637,2,19,2292,231,140,clean
1,1,1,8286,1,553,117,3,8283,clean
1,1,1,8286,1,553,117,3,8283,clean
4,4,3,60,9,553,1508,8,32,clean
1,1,1,289,2,553,161,0,144,clean
1,1,1,250,1,553,12,48,202,clean
2,2,2,8,2,19,10,2,2,clean
2,2,3,44,2,87,11,7,14,clean
3,3,4,106,3,18,42,17,17,clean
1,1,5,214,1,45,3083,214,0,clean
1,1,1,57,1,553,316,1,56,clean
1,1,1,250,1,553,12,48,202,clean
2,2,1,77,2,553,262,25,13,defective
2,2,1,17,2,553,1137,4,4,clean
5,5,3,98,6,553,1278,28,17,clean
2,2,2,61,2,553,1,26,117,clean
2,2,1,54,2,553,4774,18,8,clean
1,1,2,24,1,87,4751,24,0,clean
1,1,3,69,1,22,4756,17,52,clean
2,2,2,10,2,553,2,5,112,clean
1,1,1,105,1,553,4788,52,53,clean
3,3,2,87,3,553,1,24,80,clean
2,2,2,61,2,553,1,26,117,clean
2,2,1,20,2,553,2193,3,7,clean
1,1,1,3,1,553,7172,2,1,clean
2,2,2,527,2,87,10487,227,36,clean
1,1,3,4,1,22,11094,0,4,clean
2,2,1,5,2,553,232,1,1,clean
3,3,2,98,3,553,0,25,82,clean
1,1,1,9,1,553,7,9,0,clean
1,1,1,1164,1,553,1153,1164,0,clean
1,1,1,8286,1,553,117,3,8283,clean
1,1,1,45,1,553,10,45,0,clean
1,1,2,4,1,45,9,1,3,clean
1,1,1,8286,1,553,117,3,8283,clean
1,1,1,18,1,553,1096,12,6,clean
1,1,2,2,1,22,1131,1,1,clean
1,1,3,2,1,45,3831,1,1,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
2,2,1,2951,2,553,1,737,738,clean
